VISIT_ID,COOKIE_ID,PAGE_ID,EVENT_TYPE,SEQUENCE_NUMBER,EVENT_TIME
3e7fc5,642e92,4,1,5,2020-02-21 09:16:32.985
3e7fc5,642e92,6,1,6,2020-02-21 09:17:15.492
3e7fc5,642e92,7,1,7,2020-02-21 09:17:47.033
3e7fc5,642e92,8,1,8,2020-02-21 09:17:54.504
3e7fc5,642e92,8,2,9,2020-02-21 09:18:21.973
3e7fc5,642e92,9,1,10,2020-02-21 09:18:52.355
7da3f2,f457c5,1,1,1,2020-01-07 15:38:30.839
7da3f2,f457c5,2,1,2,2020-01-07 15:39:06.069
7da3f2,f457c5,3,1,3,2020-01-07 15:39:53.079
7da3f2,f457c5,3,2,4,2020-01-07 15:40:21.890
7da3f2,f457c5,4,1,5,2020-01-07 15:40:22.651
7da3f2,f457c5,4,2,6,2020-01-07 15:41:03.987
7da3f2,f457c5,7,1,7,2020-01-07 15:41:21.894
7da3f2,f457c5,10,1,8,2020-01-07 15:41:33.127
7da3f2,f457c5,10,2,9,2020-01-07 15:41:54.496
7da3f2,f457c5,12,1,10,2020-01-07 15:42:26.148
d337c9,c0c7c7,1,1,1,2020-02-13 12:26:35.143
d337c9,c0c7c7,2,1,2,2020-02-13 12:26:55.285
d337c9,c0c7c7,6,1,3,2020-02-13 12:27:50.903
d337c9,c0c7c7,7,1,4,2020-02-13 12:28:45.976
d337c9,c0c7c7,9,1,5,2020-02-13 12:29:39.537
d337c9,c0c7c7,10,1,6,2020-02-13 12:30:37.717
d337c9,c0c7c7,10,2,7,2020-02-13 12:31:06.100
d337c9,c0c7c7,11,1,8,2020-02-13 12:31:10.048
d337c9,c0c7c7,12,1,9,2020-02-13 12:31:31.741
d337c9,c0c7c7,13,3,10,2020-02-13 12:32:27.777
fcc0cb,283802,1,1,1,2020-01-04 01:36:34.379
fcc0cb,283802,2,1,2,2020-01-04 01:37:20.623
fcc0cb,283802,4,1,3,2020-01-04 01:37:52.120
fcc0cb,283802,5,1,4,2020-01-04 01:38:33.695
fcc0cb,283802,5,2,5,2020-01-04 01:39:03.939
fcc0cb,283802,8,1,6,2020-01-04 01:39:28.498
fcc0cb,283802,8,2,7,2020-01-04 01:39:39.170
fcc0cb,283802,9,1,8,2020-01-04 01:40:24.418
fcc0cb,283802,10,1,9,2020-01-04 01:40:53.576
fcc0cb,283802,10,2,10,2020-01-04 01:41:46.333
fcc0cb,283802,11,1,11,2020-01-04 01:42:04.759
fcc0cb,283802,11,2,12,2020-01-04 01:42:40.496
fcc0cb,283802,12,1,13,2020-01-04 01:42:41.767
fcc0cb,283802,13,3,14,2020-01-04 01:42:49.551
85fdaf,9a1158,1,1,1,2020-02-19 23:49:26.139
85fdaf,9a1158,4,1,2,2020-02-19 23:49:53.726
85fdaf,9a1158,5,1,3,2020-02-19 23:50:49.961
85fdaf,9a1158,5,2,4,2020-02-19 23:51:31.668
85fdaf,9a1158,6,1,5,2020-02-19 23:52:01.699
85fdaf,9a1158,10,1,6,2020-02-19 23:52:27.942
85fdaf,9a1158,10,2,7,2020-02-19 23:53:18.647
9f4c50,d82c8d,1,1,1,2020-02-06 19:18:46.151
9f4c50,d82c8d,2,1,2,2020-02-06 19:19:30.436
9f4c50,d82c8d,3,1,3,2020-02-06 19:20:04.015
9f4c50,d82c8d,4,1,4,2020-02-06 19:20:43.211
9f4c50,d82c8d,4,2,5,2020-02-06 19:21:20.750
9f4c50,d82c8d,5,1,6,2020-02-06 19:21:26.471
9f4c50,d82c8d,7,1,7,2020-02-06 19:22:08.867
9f4c50,d82c8d,7,2,8,2020-02-06 19:22:24.430
9f4c50,d82c8d,8,1,9,2020-02-06 19:22:42.201
9f4c50,d82c8d,8,2,10,2020-02-06 19:23:08.177
9f4c50,d82c8d,9,1,11,2020-02-06 19:23:08.383
9f4c50,d82c8d,11,1,12,2020-02-06 19:23:09.051
9f4c50,d82c8d,11,2,13,2020-02-06 19:23:45.680
9f4c50,d82c8d,12,1,14,2020-02-06 19:23:47.703
9f4c50,d82c8d,13,3,15,2020-02-06 19:24:09.793
a4308c,a684ec,1,1,1,2020-01-30 07:08:42.017
a4308c,a684ec,2,1,2,2020-01-30 07:09:09.558
a4308c,a684ec,7,1,3,2020-01-30 07:09:59.514
a4308c,a684ec,7,2,4,2020-01-30 07:10:48.556
a4308c,a684ec,10,1,5,2020-01-30 07:11:03.041
a4308c,a684ec,10,2,6,2020-01-30 07:11:53.596
a4308c,a684ec,12,1,7,2020-01-30 07:12:10.632
a4308c,a684ec,13,3,8,2020-01-30 07:12:13.379
168168,b53b3a,1,1,1,2020-01-26 11:30:09.351
168168,b53b3a,2,1,2,2020-01-26 11:30:58.247
168168,b53b3a,3,1,3,2020-01-26 11:31:05.549
168168,b53b3a,3,2,4,2020-01-26 11:31:33.569
168168,b53b3a,5,1,5,2020-01-26 11:31:43.404
168168,b53b3a,5,2,6,2020-01-26 11:32:22.592
168168,b53b3a,6,1,7,2020-01-26 11:32:38.231
168168,b53b3a,6,2,8,2020-01-26 11:33:10.429
168168,b53b3a,7,1,9,2020-01-26 11:34:01.460
168168,b53b3a,7,2,10,2020-01-26 11:34:24.072
168168,b53b3a,8,1,11,2020-01-26 11:34:43.283
168168,b53b3a,8,2,12,2020-01-26 11:34:58.802
168168,b53b3a,9,1,13,2020-01-26 11:35:21.351
168168,b53b3a,9,2,14,2020-01-26 11:35:34.976
168168,b53b3a,12,1,15,2020-01-26 11:36:31.259
168168,b53b3a,13,3,16,2020-01-26 11:36:38.312
f09994,9f6140,1,1,1,2020-02-24 04:08:22.478
f09994,9f6140,2,1,2,2020-02-24 04:08:33.879
f09994,9f6140,3,1,3,2020-02-24 04:09:19.891
f09994,9f6140,4,1,4,2020-02-24 04:09:32.259
f09994,9f6140,6,1,5,2020-02-24 04:09:35.450
f09994,9f6140,6,2,6,2020-02-24 04:09:48.734
f09994,9f6140,7,1,7,2020-02-24 04:10:02.318
f09994,9f6140,11,1,8,2020-02-24 04:10:58.458
f09994,9f6140,12,1,9,2020-02-24 04:11:12.561
f09994,9f6140,13,3,10,2020-02-24 04:12:10.371
55d71b,72b32a,1,1,1,2020-01-06 20:49:24.071
55d71b,72b32a,4,1,2,2020-01-06 20:50:04.655
55d71b,72b32a,6,1,3,2020-01-06 20:50:51.783
55d71b,72b32a,6,2,4,2020-01-06 20:51:06.039
55d71b,72b32a,7,1,5,2020-01-06 20:51:08.730
55d71b,72b32a,12,1,6,2020-01-06 20:51:54.763
55d71b,72b32a,13,3,7,2020-01-06 20:52:49.286
e06c2d,66f041,1,1,1,2020-01-26 06:51:50.711
e06c2d,66f041,2,1,2,2020-01-26 06:52:35.296
e06c2d,66f041,3,1,3,2020-01-26 06:53:03.776
e06c2d,66f041,3,2,4,2020-01-26 06:53:50.858
e06c2d,66f041,6,1,5,2020-01-26 06:54:36.431
e06c2d,66f041,9,1,6,2020-01-26 06:54:55.997
e06c2d,66f041,9,2,7,2020-01-26 06:55:33.727
e06c2d,66f041,11,1,8,2020-01-26 06:56:06.390
e06c2d,66f041,11,2,9,2020-01-26 06:56:31.344
e06c2d,66f041,12,1,10,2020-01-26 06:56:50.644
e06c2d,66f041,13,3,11,2020-01-26 06:57:48.620
dd5d75,093f65,1,1,1,2020-01-31 20:03:35.803
dd5d75,093f65,2,1,2,2020-01-31 20:04:21.354
dd5d75,093f65,5,1,3,2020-01-31 20:04:28.298
dd5d75,093f65,5,2,4,2020-01-31 20:05:11.452
dd5d75,093f65,11,1,5,2020-01-31 20:05:25.307
dd5d75,093f65,12,1,6,2020-01-31 20:06:07.174
dd5d75,093f65,13,3,7,2020-01-31 20:07:06.343
723140,072b03,1,1,1,2020-01-19 17:46:25.284
723140,072b03,2,1,2,2020-01-19 17:47:07.197
723140,072b03,6,1,3,2020-01-19 17:47:24.731
723140,072b03,6,2,4,2020-01-19 17:47:57.048
723140,072b03,7,1,5,2020-01-19 17:48:50.430
723140,072b03,8,1,6,2020-01-19 17:49:38.324
723140,072b03,8,2,7,2020-01-19 17:49:49.359
723140,072b03,9,1,8,2020-01-19 17:49:54.122
723140,072b03,11,1,9,2020-01-19 17:50:00.323
723140,072b03,11,2,10,2020-01-19 17:50:59.756
723140,072b03,12,1,11,2020-01-19 17:51:58.329
ef4cdd,7f39f8,1,1,1,2020-02-06 22:04:20.534
ef4cdd,7f39f8,2,1,2,2020-02-06 22:04:57.524
ef4cdd,7f39f8,3,1,3,2020-02-06 22:05:28.650
ef4cdd,7f39f8,3,2,4,2020-02-06 22:06:28.050
ef4cdd,7f39f8,6,1,5,2020-02-06 22:06:56.433
ef4cdd,7f39f8,6,2,6,2020-02-06 22:07:30.234
ef4cdd,7f39f8,7,1,7,2020-02-06 22:07:47.508
ef4cdd,7f39f8,7,2,8,2020-02-06 22:08:43.633
ef4cdd,7f39f8,9,1,9,2020-02-06 22:09:14.161
ef4cdd,7f39f8,9,2,10,2020-02-06 22:09:23.517
ef4cdd,7f39f8,12,1,11,2020-02-06 22:10:10.218
ef4cdd,7f39f8,13,3,12,2020-02-06 22:10:30.278
bb75e2,44f683,1,1,1,2020-02-04 03:06:51.119
bb75e2,44f683,2,1,2,2020-02-04 03:07:00.220
bb75e2,44f683,3,1,3,2020-02-04 03:07:36.472
bb75e2,44f683,3,2,4,2020-02-04 03:08:24.986
bb75e2,44f683,4,1,5,2020-02-04 03:08:41.588
bb75e2,44f683,4,2,6,2020-02-04 03:08:44.934
bb75e2,44f683,5,1,7,2020-02-04 03:09:39.152
bb75e2,44f683,6,1,8,2020-02-04 03:10:00.385
bb75e2,44f683,6,2,9,2020-02-04 03:10:43.205
bb75e2,44f683,8,1,10,2020-02-04 03:11:11.360
bb75e2,44f683,11,1,11,2020-02-04 03:11:35.635
bb75e2,44f683,11,2,12,2020-02-04 03:12:33.709
bb75e2,44f683,12,1,13,2020-02-04 03:13:25.095
bb75e2,44f683,13,3,14,2020-02-04 03:13:38.193
b3518b,03afdb,1,1,1,2020-02-21 15:54:16.916
b3518b,03afdb,2,1,2,2020-02-21 15:54:38.265
b3518b,03afdb,3,1,3,2020-02-21 15:55:01.981
b3518b,03afdb,4,1,4,2020-02-21 15:55:33.072
b3518b,03afdb,4,2,5,2020-02-21 15:56:27.820
b3518b,03afdb,8,1,6,2020-02-21 15:56:34.385
b3518b,03afdb,8,2,7,2020-02-21 15:57:01.217
b3518b,03afdb,9,1,8,2020-02-21 15:57:11.124
b3518b,03afdb,9,2,9,2020-02-21 15:57:23.809
b3518b,03afdb,10,1,10,2020-02-21 15:57:34.000
b3518b,03afdb,10,2,11,2020-02-21 15:57:46.611
b3518b,03afdb,11,1,12,2020-02-21 15:58:11.578
b3518b,03afdb,11,2,13,2020-02-21 15:58:14.048
c3f01e,ea5d2f,1,1,1,2020-01-29 06:36:52.476
c3f01e,ea5d2f,6,1,2,2020-01-29 06:37:38.075
c3f01e,ea5d2f,6,2,3,2020-01-29 06:38:00.273
c3f01e,ea5d2f,9,1,4,2020-01-29 06:38:04.130
c3f01e,ea5d2f,9,2,5,2020-01-29 06:38:14.482
c3f01e,ea5d2f,12,1,6,2020-01-29 06:38:53.209
f9fce2,fc490c,1,1,1,2020-01-15 05:54:19.533
f9fce2,fc490c,5,1,2,2020-01-15 05:55:15.021
f9fce2,fc490c,5,2,3,2020-01-15 05:56:02.347
f9fce2,fc490c,6,1,4,2020-01-15 05:56:05.270
f9fce2,fc490c,7,1,5,2020-01-15 05:56:25.251
f9fce2,fc490c,7,2,6,2020-01-15 05:57:09.469
f9fce2,fc490c,10,1,7,2020-01-15 05:57:56.793
f9fce2,fc490c,10,2,8,2020-01-15 05:58:54.511
f9fce2,fc490c,11,1,9,2020-01-15 05:59:47.070
f9fce2,fc490c,12,1,10,2020-01-15 06:00:46.189
f9fce2,fc490c,13,3,11,2020-01-15 06:01:03.918
ac9892,3295c7,1,1,1,2020-01-13 08:01:07.534
ac9892,3295c7,2,1,2,2020-01-13 08:01:58.369
ac9892,3295c7,4,1,3,2020-01-13 08:02:03.274
ac9892,3295c7,4,2,4,2020-01-13 08:02:32.262
ac9892,3295c7,6,1,5,2020-01-13 08:02:52.728
ac9892,3295c7,9,1,6,2020-01-13 08:03:36.031
ac9892,3295c7,9,2,7,2020-01-13 08:04:17.086
ac9892,3295c7,10,1,8,2020-01-13 08:05:01.430
80e393,735b90,1,1,1,2020-02-16 22:04:10.528
80e393,735b90,2,1,2,2020-02-16 22:04:51.159
80e393,735b90,5,1,3,2020-02-16 22:04:59.406
80e393,735b90,5,2,4,2020-02-16 22:05:51.610
80e393,735b90,6,1,5,2020-02-16 22:06:15.879
80e393,735b90,6,2,6,2020-02-16 22:06:30.928
80e393,735b90,7,1,7,2020-02-16 22:06:40.114
80e393,735b90,9,1,8,2020-02-16 22:07:22.559
80e393,735b90,9,2,9,2020-02-16 22:07:59.949
80e393,735b90,10,1,10,2020-02-16 22:08:14.595
80e393,735b90,10,2,11,2020-02-16 22:08:51.950
80e393,735b90,12,1,12,2020-02-16 22:09:05.354
591a6c,a3f390,1,1,1,2020-01-07 00:41:01.109
591a6c,a3f390,5,1,2,2020-01-07 00:41:45.984
591a6c,a3f390,7,1,3,2020-01-07 00:42:08.374
591a6c,a3f390,7,2,4,2020-01-07 00:42:56.939
591a6c,a3f390,8,1,5,2020-01-07 00:43:42.636
591a6c,a3f390,8,2,6,2020-01-07 00:44:37.315
591a6c,a3f390,9,1,7,2020-01-07 00:45:25.235
591a6c,a3f390,12,1,8,2020-01-07 00:46:07.135
591a6c,a3f390,13,3,9,2020-01-07 00:46:08.205
3953e3,14bfa6,1,1,1,2020-01-02 20:51:14.801
3953e3,14bfa6,2,1,2,2020-01-02 20:51:44.101
3953e3,14bfa6,4,1,3,2020-01-02 20:52:37.269
3953e3,14bfa6,4,2,4,2020-01-02 20:52:42.166
3953e3,14bfa6,5,1,5,2020-01-02 20:53:41.296
3953e3,14bfa6,12,1,6,2020-01-02 20:53:46.707
3953e3,14bfa6,13,3,7,2020-01-02 20:54:18.998
76757e,7cbbc4,1,1,1,2020-01-04 12:02:50.028
76757e,7cbbc4,2,1,2,2020-01-04 12:03:23.820
76757e,7cbbc4,3,1,3,2020-01-04 12:04:12.288
76757e,7cbbc4,3,2,4,2020-01-04 12:04:50.245
76757e,7cbbc4,5,1,5,2020-01-04 12:05:24.137
76757e,7cbbc4,8,1,6,2020-01-04 12:05:35.989
76757e,7cbbc4,11,1,7,2020-01-04 12:06:06.747
76757e,7cbbc4,12,1,8,2020-01-04 12:06:13.933
76757e,7cbbc4,13,3,9,2020-01-04 12:06:46.000
5b3d3c,e2c420,1,1,1,2020-02-03 15:05:27.564
5b3d3c,e2c420,2,1,2,2020-02-03 15:05:36.252
5b3d3c,e2c420,3,1,3,2020-02-03 15:06:13.686
5b3d3c,e2c420,3,2,4,2020-02-03 15:07:04.765
5b3d3c,e2c420,4,1,5,2020-02-03 15:07:49.907
5b3d3c,e2c420,4,2,6,2020-02-03 15:08:45.450
5b3d3c,e2c420,5,1,7,2020-02-03 15:08:49.124
5b3d3c,e2c420,6,1,8,2020-02-03 15:09:09.069
5b3d3c,e2c420,7,1,9,2020-02-03 15:09:53.766
5b3d3c,e2c420,7,2,10,2020-02-03 15:09:58.921
5b3d3c,e2c420,11,1,11,2020-02-03 15:10:41.378
5b3d3c,e2c420,11,2,12,2020-02-03 15:11:29.291
938bbb,32bb90,1,1,1,2020-01-13 15:02:02.724
938bbb,32bb90,2,1,2,2020-01-13 15:02:13.308
938bbb,32bb90,3,1,3,2020-01-13 15:02:14.108
938bbb,32bb90,4,1,4,2020-01-13 15:02:58.924
938bbb,32bb90,6,1,5,2020-01-13 15:03:39.994
938bbb,32bb90,6,2,6,2020-01-13 15:03:40.058
938bbb,32bb90,8,1,7,2020-01-13 15:04:11.843
938bbb,32bb90,9,1,8,2020-01-13 15:04:46.793
938bbb,32bb90,11,1,9,2020-01-13 15:04:58.968
938bbb,32bb90,11,2,10,2020-01-13 15:05:16.487
938bbb,32bb90,12,1,11,2020-01-13 15:05:33.441
938bbb,32bb90,13,3,12,2020-01-13 15:06:13.747
a1e59a,d2ddea,1,1,1,2020-02-13 06:42:35.077
a1e59a,d2ddea,2,1,2,2020-02-13 06:42:40.312
a1e59a,d2ddea,5,1,3,2020-02-13 06:42:55.104
a1e59a,d2ddea,10,1,4,2020-02-13 06:43:20.233
a1e59a,d2ddea,10,2,5,2020-02-13 06:43:20.484
a1e59a,d2ddea,11,1,6,2020-02-13 06:43:41.492
a1e59a,d2ddea,11,2,7,2020-02-13 06:43:45.473
ce9f62,ad61ab,1,1,1,2020-02-11 11:16:48.925
ce9f62,ad61ab,2,1,2,2020-02-11 11:17:03.188
ce9f62,ad61ab,3,1,3,2020-02-11 11:17:11.989
ce9f62,ad61ab,5,1,4,2020-02-11 11:17:50.458
ce9f62,ad61ab,6,1,5,2020-02-11 11:18:06.763
ce9f62,ad61ab,10,1,6,2020-02-11 11:19:01.767
ce9f62,ad61ab,10,2,7,2020-02-11 11:19:49.983
ce9f62,ad61ab,11,1,8,2020-02-11 11:19:51.733
ce9f62,ad61ab,12,1,9,2020-02-11 11:20:08.178
64a986,d09bf4,1,1,1,2020-01-19 06:08:50.715
64a986,d09bf4,3,1,2,2020-01-19 06:08:50.777
64a986,d09bf4,4,1,3,2020-01-19 06:09:09.606
64a986,d09bf4,4,2,4,2020-01-19 06:09:22.219
64a986,d09bf4,5,1,5,2020-01-19 06:10:16.264
64a986,d09bf4,5,2,6,2020-01-19 06:10:57.496
64a986,d09bf4,6,1,7,2020-01-19 06:11:51.399
64a986,d09bf4,8,1,8,2020-01-19 06:12:27.195
64a986,d09bf4,8,2,9,2020-01-19 06:12:39.753
64a986,d09bf4,9,1,10,2020-01-19 06:12:50.769
64a986,d09bf4,9,2,11,2020-01-19 06:13:18.677
64a986,d09bf4,12,1,12,2020-01-19 06:13:34.077
64a986,d09bf4,13,3,13,2020-01-19 06:14:16.848
2099f9,fbd793,1,1,1,2020-02-26 17:17:53.788
2099f9,fbd793,2,1,2,2020-02-26 17:18:20.458
2099f9,fbd793,6,1,3,2020-02-26 17:18:42.381
2099f9,fbd793,11,1,4,2020-02-26 17:19:22.339
2099f9,fbd793,11,2,5,2020-02-26 17:20:01.005
2099f9,fbd793,12,1,6,2020-02-26 17:20:41.881
2099f9,fbd793,13,3,7,2020-02-26 17:21:31.318
57c971,28dd2c,1,1,1,2020-01-14 09:44:11.627
57c971,28dd2c,2,1,2,2020-01-14 09:44:31.349
57c971,28dd2c,3,1,3,2020-01-14 09:45:27.304
57c971,28dd2c,4,1,4,2020-01-14 09:45:35.827
57c971,28dd2c,5,1,5,2020-01-14 09:45:46.201
57c971,28dd2c,7,1,6,2020-01-14 09:46:04.463
57c971,28dd2c,7,2,7,2020-01-14 09:46:20.334
57c971,28dd2c,9,1,8,2020-01-14 09:46:22.615
57c971,28dd2c,9,2,9,2020-01-14 09:46:50.532
57c971,28dd2c,11,1,10,2020-01-14 09:47:02.835
cf4108,35f4a8,1,1,1,2020-01-15 21:23:57.430
cf4108,35f4a8,2,1,2,2020-01-15 21:24:49.385
cf4108,35f4a8,5,1,3,2020-01-15 21:25:31.363
cf4108,35f4a8,6,1,4,2020-01-15 21:26:09.065
cf4108,35f4a8,6,2,5,2020-01-15 21:26:46.202
cf4108,35f4a8,10,1,6,2020-01-15 21:27:21.509
cf4108,35f4a8,10,2,7,2020-01-15 21:28:01.152
cf4108,35f4a8,11,1,8,2020-01-15 21:28:54.096
cf4108,35f4a8,12,1,9,2020-01-15 21:29:04.332
cf4108,35f4a8,13,3,10,2020-01-15 21:29:33.147
c7b2d0,d1fe17,1,1,1,2020-02-11 13:29:14.625
c7b2d0,d1fe17,2,1,2,2020-02-11 13:29:44.931
c7b2d0,d1fe17,4,1,3,2020-02-11 13:30:43.921
c7b2d0,d1fe17,4,2,4,2020-02-11 13:30:53.498
c7b2d0,d1fe17,5,1,5,2020-02-11 13:31:40.589
c7b2d0,d1fe17,6,1,6,2020-02-11 13:32:06.222
c7b2d0,d1fe17,8,1,7,2020-02-11 13:32:56.221
c7b2d0,d1fe17,10,1,8,2020-02-11 13:33:24.227
c7b2d0,d1fe17,10,2,9,2020-02-11 13:33:38.788
c7b2d0,d1fe17,11,1,10,2020-02-11 13:34:24.267
c7b2d0,d1fe17,11,2,11,2020-02-11 13:35:12.209
c7b2d0,d1fe17,12,1,12,2020-02-11 13:36:03.813
c7b2d0,d1fe17,13,3,13,2020-02-11 13:36:39.215
1526dd,f033ab,1,1,1,2020-01-22 16:02:29.543
1526dd,f033ab,2,1,2,2020-01-22 16:03:11.154
1526dd,f033ab,4,1,3,2020-01-22 16:03:38.171
1526dd,f033ab,4,2,4,2020-01-22 16:04:09.817
1526dd,f033ab,6,1,5,2020-01-22 16:04:35.880
1526dd,f033ab,7,1,6,2020-01-22 16:05:16.942
1526dd,f033ab,7,2,7,2020-01-22 16:05:59.981
1526dd,f033ab,8,1,8,2020-01-22 16:06:58.365
1526dd,f033ab,8,2,9,2020-01-22 16:07:34.314
1526dd,f033ab,11,1,10,2020-01-22 16:08:17.800
1526dd,f033ab,12,1,11,2020-01-22 16:08:59.001
c3019e,43ec51,1,1,1,2020-02-26 08:36:20.443
c3019e,43ec51,2,1,2,2020-02-26 08:37:12.627
c3019e,43ec51,3,1,3,2020-02-26 08:37:15.470
c3019e,43ec51,4,1,4,2020-02-26 08:37:54.321
c3019e,43ec51,6,1,5,2020-02-26 08:38:37.572
c3019e,43ec51,7,1,6,2020-02-26 08:38:56.747
c3019e,43ec51,7,2,7,2020-02-26 08:39:55.247
c3019e,43ec51,8,1,8,2020-02-26 08:40:16.700
c3019e,43ec51,11,1,9,2020-02-26 08:41:16.120
c3019e,43ec51,12,1,10,2020-02-26 08:42:04.474
c3019e,43ec51,13,3,11,2020-02-26 08:42:42.587
d430e2,9778d5,1,1,1,2020-01-12 21:11:42.983
d430e2,9778d5,2,1,2,2020-01-12 21:11:43.173
d430e2,9778d5,3,1,3,2020-01-12 21:12:37.751
d430e2,9778d5,4,1,4,2020-01-12 21:13:12.205
d430e2,9778d5,6,1,5,2020-01-12 21:13:59.344
d430e2,9778d5,7,1,6,2020-01-12 21:14:52.891
d430e2,9778d5,8,1,7,2020-01-12 21:15:10.745
d430e2,9778d5,9,1,8,2020-01-12 21:15:33.915
d430e2,9778d5,11,1,9,2020-01-12 21:16:14.237
d430e2,9778d5,11,2,10,2020-01-12 21:16:19.090
d430e2,9778d5,12,1,11,2020-01-12 21:16:57.045
d41f51,fe9fc2,1,1,1,2020-02-28 17:46:54.397
d41f51,fe9fc2,2,1,2,2020-02-28 17:47:35.570
d41f51,fe9fc2,3,1,3,2020-02-28 17:48:35.388
d41f51,fe9fc2,3,2,4,2020-02-28 17:49:17.345
d41f51,fe9fc2,4,1,5,2020-02-28 17:50:07.627
d41f51,fe9fc2,5,1,6,2020-02-28 17:50:12.250
d41f51,fe9fc2,9,1,7,2020-02-28 17:50:31.777
d41f51,fe9fc2,10,1,8,2020-02-28 17:51:30.196
d41f51,fe9fc2,11,1,9,2020-02-28 17:52:02.235
d41f51,fe9fc2,11,2,10,2020-02-28 17:52:56.109
d41f51,fe9fc2,12,1,11,2020-02-28 17:53:16.709
d41f51,fe9fc2,13,3,12,2020-02-28 17:53:20.213
a782f3,68d30a,1,1,1,2020-02-23 15:03:14.328
a782f3,68d30a,3,1,2,2020-02-23 15:04:06.529
a782f3,68d30a,5,1,3,2020-02-23 15:04:54.995
a782f3,68d30a,5,2,4,2020-02-23 15:05:52.411
a782f3,68d30a,6,1,5,2020-02-23 15:06:48.020
a782f3,68d30a,9,1,6,2020-02-23 15:07:16.378
a782f3,68d30a,10,1,7,2020-02-23 15:08:10.803
a782f3,68d30a,10,2,8,2020-02-23 15:08:57.790
a782f3,68d30a,12,1,9,2020-02-23 15:09:04.472
a782f3,68d30a,13,3,10,2020-02-23 15:09:28.073
d0c1c1,3ef815,1,1,1,2020-02-14 18:27:26.379
d0c1c1,3ef815,2,1,2,2020-02-14 18:27:36.609
d0c1c1,3ef815,6,1,3,2020-02-14 18:27:39.717
d0c1c1,3ef815,6,2,4,2020-02-14 18:28:07.330
d0c1c1,3ef815,8,1,5,2020-02-14 18:29:07.247
d0c1c1,3ef815,8,2,6,2020-02-14 18:29:26.575
d0c1c1,3ef815,9,1,7,2020-02-14 18:29:55.694
d0c1c1,3ef815,12,1,8,2020-02-14 18:30:34.786
d0c1c1,3ef815,13,3,9,2020-02-14 18:31:11.565
ef9581,93db85,1,1,1,2020-01-13 15:48:05.830
ef9581,93db85,2,1,2,2020-01-13 15:49:03.921
ef9581,93db85,5,1,3,2020-01-13 15:49:04.374
ef9581,93db85,7,1,4,2020-01-13 15:49:28.510
ef9581,93db85,8,1,5,2020-01-13 15:49:55.441
ef9581,93db85,8,2,6,2020-01-13 15:50:01.652
ef9581,93db85,11,1,7,2020-01-13 15:50:11.341
ef9581,93db85,12,1,8,2020-01-13 15:50:38.908
3df9e6,c7e124,1,1,1,2020-01-15 11:41:11.371
3df9e6,c7e124,3,1,2,2020-01-15 11:42:05.381
3df9e6,c7e124,4,1,3,2020-01-15 11:42:36.301
3df9e6,c7e124,4,2,4,2020-01-15 11:43:25.177
3df9e6,c7e124,5,1,5,2020-01-15 11:43:39.737
3df9e6,c7e124,5,2,6,2020-01-15 11:43:59.825
3df9e6,c7e124,8,1,7,2020-01-15 11:44:59.359
3df9e6,c7e124,8,2,8,2020-01-15 11:45:37.366
3df9e6,c7e124,9,1,9,2020-01-15 11:45:39.541
5da69f,2a38a4,1,1,1,2020-01-19 05:57:05.826
5da69f,2a38a4,2,1,2,2020-01-19 05:57:08.261
5da69f,2a38a4,3,1,3,2020-01-19 05:57:57.015
5da69f,2a38a4,3,2,4,2020-01-19 05:58:18.831
5da69f,2a38a4,4,1,5,2020-01-19 05:58:24.165
5da69f,2a38a4,8,1,6,2020-01-19 05:59:18.020
5da69f,2a38a4,8,2,7,2020-01-19 06:00:00.223
5da69f,2a38a4,9,1,8,2020-01-19 06:00:14.424
5da69f,2a38a4,10,1,9,2020-01-19 06:00:54.130
5da69f,2a38a4,10,2,10,2020-01-19 06:00:55.380
5da69f,2a38a4,12,1,11,2020-01-19 06:01:10.314
5da69f,2a38a4,13,3,12,2020-01-19 06:01:17.116
77d8ff,764796,1,1,1,2020-01-07 05:48:16.414
77d8ff,764796,5,1,2,2020-01-07 05:48:38.195
77d8ff,764796,5,2,3,2020-01-07 05:48:54.793
77d8ff,764796,7,1,4,2020-01-07 05:49:17.984
77d8ff,764796,9,1,5,2020-01-07 05:49:41.148
77d8ff,764796,11,1,6,2020-01-07 05:49:58.276
77d8ff,764796,11,2,7,2020-01-07 05:50:14.112
77d8ff,764796,12,1,8,2020-01-07 05:50:30.259
aca7ca,861398,1,1,1,2020-02-17 01:47:43.291
aca7ca,861398,2,1,2,2020-02-17 01:48:23.593
aca7ca,861398,4,1,3,2020-02-17 01:49:09.031
aca7ca,861398,4,2,4,2020-02-17 01:49:15.655
aca7ca,861398,5,1,5,2020-02-17 01:49:37.443
aca7ca,861398,5,2,6,2020-02-17 01:50:23.112
aca7ca,861398,7,1,7,2020-02-17 01:50:37.767
aca7ca,861398,7,2,8,2020-02-17 01:51:36.792
aca7ca,861398,8,1,9,2020-02-17 01:51:38.907
128c07,54229a,1,1,1,2020-01-09 04:03:13.224
128c07,54229a,2,1,2,2020-01-09 04:03:29.416
128c07,54229a,3,1,3,2020-01-09 04:04:19.216
128c07,54229a,3,2,4,2020-01-09 04:05:15.546
128c07,54229a,6,1,5,2020-01-09 04:05:55.261
128c07,54229a,6,2,6,2020-01-09 04:06:06.278
128c07,54229a,7,1,7,2020-01-09 04:06:46.689
